ID,Local,Supermarket,Online
1,81.42452716666666,131.0884338333333,0.0
2,82.5125956,134.49719193333334,112.50375741666667
3,52.13256586666667,83.62562593333334,0.0
4,61.12240166666667,122.21968541666666,86.53780333333334
5,65.39543859999999,84.9675889,74.7074251
6,48.3229872,0.0,58.9471064
7,0.0,0.0,66.62809673333332
8,61.74950859777778,0.0,0.0
9,0.0,108.08608273,81.53910799111111
10,0.0,84.074664,72.47886026666667
