combo_id,status,profit,prices
8634,Optimal,4539.000733333335,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 17.9, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 5.16}"
8635,Optimal,4751.465399999998,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 17.9, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 9.04}"
8636,Optimal,4889.648733333333,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 17.9, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 12.92}"
8637,Optimal,4896.606066666668,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 17.9, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 16.79}"
8638,Optimal,4779.8834000000015,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 17.9, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 20.67}"
8639,Optimal,4539.000733333335,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 17.9, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 24.55}"
8640,Optimal,4441.128066666668,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 5.16}"
8641,Optimal,4690.510066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 9.04}"
8642,Optimal,4842.457399999999,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 12.92}"
8643,Optimal,4853.244733333335,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 16.79}"
8644,Optimal,4709.392066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 20.67}"
8645,Optimal,4441.128066666668,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 24.55}"
8646,Optimal,4543.230066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 5.16}"
8647,Optimal,4701.550066666668,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 9.04}"
8648,Optimal,4876.190066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 12.92}"
8649,Optimal,4912.820066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 16.79}"
8650,Optimal,4796.650066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 20.67}"
8651,Optimal,4543.230066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 24.55}"
8652,Optimal,4621.208733333335,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 5.16}"
8653,Optimal,4747.478066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 9.04}"
8654,Optimal,4948.7973999999995,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 12.92}"
8655,Optimal,4994.395399999999,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 16.79}"
8656,Optimal,4891.760066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 20.67}"
8657,Optimal,4621.208733333335,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 24.55}"
8658,Optimal,4631.934733333333,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 5.16}"
8659,Optimal,4803.871400000002,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 9.04}"
8660,Optimal,4985.215399999999,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 12.92}"
8661,Optimal,5042.700066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 16.79}"
8662,Optimal,4903.837399999999,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 20.67}"
8663,Optimal,4631.934733333333,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 24.55}"
8664,Optimal,4569.482066666668,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 5.16}"
8665,Optimal,4783.905400000001,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 9.04}"
8666,Optimal,4969.4600666666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 12.92}"
8667,Optimal,4985.237400000001,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 16.79}"
8668,Optimal,4841.384733333334,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 20.67}"
8669,Optimal,4569.482066666668,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 24.55}"
8670,Optimal,4441.128066666668,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 5.16}"
8671,Optimal,4690.510066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 9.04}"
8672,Optimal,4842.457399999999,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 12.92}"
8673,Optimal,4853.244733333335,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 16.79}"
8674,Optimal,4709.392066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 20.67}"
8675,Optimal,4441.128066666668,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 24.55}"
8676,Optimal,4745.958733333334,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 5.16}"
8677,Optimal,4863.838066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 9.04}"
8678,Optimal,5067.1474,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 12.92}"
8679,Optimal,5137.526733333334,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 16.79}"
8680,Optimal,5016.510066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 20.67}"
8681,Optimal,4745.958733333334,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 24.55}"
8682,Optimal,4775.970066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 5.16}"
8683,Optimal,4863.838066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 9.04}"
8684,Optimal,5067.1474,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 12.92}"
8685,Optimal,5137.526733333334,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 16.79}"
8686,Optimal,5022.030066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 20.67}"
8687,Optimal,4775.970066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 24.55}"
8688,Optimal,4846.1774000000005,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 5.16}"
8689,Optimal,4878.254066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 9.04}"
8690,Optimal,5088.294066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 12.92}"
8691,Optimal,5157.864066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 16.79}"
8692,Optimal,5062.468066666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 20.67}"
8693,Optimal,4846.1774000000005,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 24.55}"
8694,Optimal,4910.716733333334,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 5.16}"
8695,Optimal,4946.734066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 9.04}"
8696,Optimal,5157.834066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 12.92}"
8697,Optimal,5202.428066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 16.79}"
8698,Optimal,5123.347400000001,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 20.67}"
8699,Optimal,4910.716733333334,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 24.55}"
8700,Optimal,4876.600066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 5.16}"
8701,Optimal,4939.984066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 9.04}"
8702,Optimal,5133.888066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 12.92}"
8703,Optimal,5204.2674,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 16.79}"
8704,Optimal,5125.6667333333335,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 20.67}"
8705,Optimal,4847.630066666668,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 24.55}"
8706,Optimal,4745.958733333334,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 5.16}"
8707,Optimal,4863.838066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 9.04}"
8708,Optimal,5067.1474,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 12.92}"
8709,Optimal,5137.526733333334,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 16.79}"
8710,Optimal,4993.200066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 20.67}"
8711,Optimal,4732.6174,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 24.55}"
8712,Optimal,4917.3760666666685,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 4.96, ""2-Online"": 5.16}"
8713,Optimal,5079.647399999999,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 4.96, ""2-Online"": 9.04}"
8714,Optimal,5265.462066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 4.96, ""2-Online"": 12.92}"
8715,Optimal,5320.4600666666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 4.96, ""2-Online"": 16.79}"
8716,Optimal,5189.278733333333,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 4.96, ""2-Online"": 20.67}"
8717,Optimal,4917.3760666666685,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 4.96, ""2-Online"": 24.55}"
8718,Optimal,4967.7100666666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 6.8, ""2-Online"": 5.16}"
8719,Optimal,5079.647399999999,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 6.8, ""2-Online"": 9.04}"
8720,Optimal,5274.662066666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 6.8, ""2-Online"": 12.92}"
8721,Optimal,5320.4600666666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 6.8, ""2-Online"": 16.79}"
8722,Optimal,5213.770066666664,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 6.8, ""2-Online"": 20.67}"
8723,Optimal,4967.7100666666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 6.8, ""2-Online"": 24.55}"
8724,Optimal,5062.196733333333,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 8.63, ""2-Online"": 5.16}"
8725,Optimal,5094.294066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 8.63, ""2-Online"": 9.04}"
8726,Optimal,5307.484066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 8.63, ""2-Online"": 12.92}"
8727,Optimal,5363.058066666664,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 8.63, ""2-Online"": 16.79}"
8728,Optimal,5278.487399999997,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 8.63, ""2-Online"": 20.67}"
8729,Optimal,5062.196733333333,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 8.63, ""2-Online"": 24.55}"
8730,Optimal,5099.470066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 10.46, ""2-Online"": 5.16}"
8731,Optimal,5155.634066666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 10.46, ""2-Online"": 9.04}"
8732,Optimal,5360.668066666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 10.46, ""2-Online"": 12.92}"
8733,Optimal,5416.617399999998,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 10.46, ""2-Online"": 16.79}"
8734,Optimal,5337.536733333332,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 10.46, ""2-Online"": 20.67}"
8735,Optimal,5099.470066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 10.46, ""2-Online"": 24.55}"
8736,Optimal,5049.368733333333,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 12.29, ""2-Online"": 5.16}"
8737,Optimal,5152.878066666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 12.29, ""2-Online"": 9.04}"
8738,Optimal,5337.897399999997,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 12.29, ""2-Online"": 12.92}"
8739,Optimal,5400.3407333333325,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 12.29, ""2-Online"": 16.79}"
8740,Optimal,5312.590066666664,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 12.29, ""2-Online"": 20.67}"
8741,Optimal,5001.6974,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 12.29, ""2-Online"": 24.55}"
8742,Optimal,4917.3760666666685,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 14.13, ""2-Online"": 5.16}"
8743,Optimal,5079.647399999999,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 14.13, ""2-Online"": 9.04}"
8744,Optimal,5263.600733333334,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 14.13, ""2-Online"": 12.92}"
8745,Optimal,5320.4600666666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 14.13, ""2-Online"": 16.79}"
8746,Optimal,5124.9974,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 14.13, ""2-Online"": 20.67}"
8747,Optimal,4875.734733333335,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 16.08, ""2-Supermarket"": 14.13, ""2-Online"": 24.55}"
8748,Optimal,4918.993400000001,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 4.96, ""2-Online"": 5.16}"
8749,Optimal,5115.066066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 4.96, ""2-Online"": 9.04}"
8750,Optimal,5296.135399999998,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 4.96, ""2-Online"": 12.92}"
8751,Optimal,5331.110066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 4.96, ""2-Online"": 16.79}"
8752,Optimal,5190.896066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 4.96, ""2-Online"": 20.67}"
8753,Optimal,4918.993400000001,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 4.96, ""2-Online"": 24.55}"
8754,Optimal,4989.650066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 6.8, ""2-Online"": 5.16}"
8755,Optimal,5116.906066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 6.8, ""2-Online"": 9.04}"
8756,Optimal,5303.495399999999,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 6.8, ""2-Online"": 12.92}"
8757,Optimal,5351.880066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 6.8, ""2-Online"": 16.79}"
8758,Optimal,5235.7100666666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 6.8, ""2-Online"": 20.67}"
8759,Optimal,4989.650066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 6.8, ""2-Online"": 24.55}"
8760,Optimal,5082.980066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 8.63, ""2-Online"": 5.16}"
8761,Optimal,5137.909400000001,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 8.63, ""2-Online"": 9.04}"
8762,Optimal,5342.878066666665,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 8.63, ""2-Online"": 12.92}"
8763,Optimal,5410.8627333333325,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 8.63, ""2-Online"": 16.79}"
8764,Optimal,5326.292066666664,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 8.63, ""2-Online"": 20.67}"
8765,Optimal,5082.980066666666,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 8.63, ""2-Online"": 24.55}"
8766,Optimal,5109.800066666667,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 10.46, ""2-Online"": 5.16}"
8767,Optimal,5201.4280666666655,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 10.46, ""2-Online"": 9.04}"
8768,Optimal,5407.172733333332,"{""1-Local"": 11.6, ""1-Supermarket"": 6.82, ""1-Online"": 21.53, ""2-Local"": 21.74, ""2-Supermarket"": 10.46, ""2-Online"": 12.92}"
